SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;L D SP;TRAC %;VOLTS;SLIP%;INJ;ADV;SHIF A;
1361 ;47:44,40 ;11405 ;33 ;89;28;56;0,781 ;54,3 ;55,4 ;0 ;12,4 ;2 ;3,42 ;46,3 ;0 ;
1361 ;47:44,50 ;11405 ;33 ;89;28;56;0,781 ;54,3 ;55,4 ;0 ;12,4 ;2 ;3,42 ;46,3 ;0 ;
1361 ;47:44,60 ;11315 ;34 ;89;28;57;0,800 ;54,4 ;55,0 ;0 ;12,3 ;1 ;3,48 ;46,7 ;0 ;
1361 ;47:44,70 ;11315 ;34 ;89;28;57;0,800 ;54,4 ;55,0 ;0 ;12,3 ;1 ;3,48 ;46,7 ;0 ;
1361 ;47:44,80 ;11068 ;38 ;89;28;59;0,821 ;50,1 ;53,8 ;0 ;12,4 ;7 ;3,75 ;47,5 ;0 ;
1361 ;47:44,90 ;11068 ;38 ;89;28;59;0,821 ;50,1 ;53,8 ;0 ;12,4 ;7 ;3,75 ;47,5 ;0 ;
1361 ;47:45,00 ;10952 ;39 ;89;28;60;0,855 ;52,1 ;53,2 ;0 ;12,3 ;2 ;3,82 ;47,4 ;0 ;
1361 ;47:45,10 ;10952 ;39 ;89;28;60;0,855 ;52,1 ;53,2 ;0 ;12,3 ;2 ;3,82 ;47,4 ;0 ;
1361 ;47:45,20 ;10720 ;39 ;89;28;61;0,918 ;53,4 ;52,1 ;0 ;12,3 ;-2 ;3,85 ;46,5 ;0 ;
1361 ;47:45,30 ;10720 ;39 ;89;28;61;0,918 ;53,4 ;52,1 ;0 ;12,3 ;-2 ;3,85 ;46,5 ;0 ;
1361 ;47:45,40 ;10382 ;39 ;89;28;64;0,928 ;50,7 ;50,4 ;0 ;12,3 ;0 ;3,90 ;45,2 ;0 ;
1361 ;47:45,50 ;10382 ;39 ;89;28;64;0,928 ;50,7 ;50,4 ;0 ;12,3 ;0 ;3,90 ;45,2 ;0 ;
1361 ;47:45,60 ;10347 ;48 ;89;28;70;0,897 ;47,6 ;50,3 ;0 ;12,4 ;5 ;4,55 ;43,7 ;0 ;
1361 ;47:45,70 ;10347 ;48 ;89;28;70;0,897 ;47,6 ;50,3 ;0 ;12,4 ;5 ;4,55 ;43,7 ;0 ;
1361 ;47:45,80 ;9816 ;48 ;89;28;72;0,862 ;46,0 ;47,8 ;0 ;12,4 ;3 ;4,67 ;42,6 ;0 ;
1361 ;47:45,90 ;9816 ;48 ;89;28;72;0,862 ;46,0 ;47,8 ;0 ;12,4 ;3 ;4,67 ;42,6 ;0 ;
1361 ;47:46,00 ;9679 ;48 ;89;28;72;0,815 ;44,5 ;47,0 ;0 ;12,4 ;5 ;4,72 ;43,2 ;0 ;
1361 ;47:46,10 ;9679 ;48 ;89;28;72;0,815 ;44,5 ;47,0 ;0 ;12,4 ;5 ;4,72 ;43,2 ;0 ;
1361 ;47:46,20 ;9291 ;44 ;89;28;69;0,768 ;44,8 ;45,1 ;0 ;12,5 ;0 ;4,62 ;44,1 ;0 ;
1361 ;47:46,30 ;9291 ;44 ;89;28;69;0,768 ;44,8 ;45,1 ;0 ;12,5 ;0 ;4,62 ;44,1 ;0 ;
1361 ;47:46,40 ;8708 ;40 ;89;28;67;0,736 ;42,4 ;42,4 ;0 ;12,4 ;0 ;4,43 ;47,2 ;0 ;
1361 ;47:46,50 ;8708 ;40 ;89;28;67;0,736 ;42,4 ;42,4 ;0 ;12,4 ;0 ;4,43 ;47,2 ;0 ;
1361 ;47:46,60 ;8831 ;36 ;89;28;63;0,724 ;45,1 ;42,9 ;0 ;12,5 ;-4 ;4,12 ;46,7 ;0 ;
1361 ;47:46,70 ;8831 ;36 ;89;28;63;0,724 ;45,1 ;42,9 ;0 ;12,5 ;-4 ;4,12 ;46,7 ;0 ;
1361 ;47:46,80 ;8640 ;30 ;89;28;60;0,728 ;42,0 ;42,0 ;0 ;12,6 ;0 ;3,67 ;50,3 ;0 ;
1361 ;47:46,90 ;8640 ;30 ;89;28;60;0,728 ;42,0 ;42,0 ;0 ;12,6 ;0 ;3,67 ;50,3 ;0 ;
1361 ;47:47,00 ;8616 ;27 ;89;28;58;0,716 ;39,8 ;41,8 ;0 ;12,3 ;5 ;3,45 ;51,3 ;0 ;
1361 ;47:47,10 ;8616 ;27 ;89;28;58;0,716 ;39,8 ;41,8 ;0 ;12,3 ;5 ;3,45 ;51,3 ;0 ;
1361 ;47:47,20 ;8815 ;26 ;89;28;58;0,732 ;40,2 ;42,9 ;0 ;12,4 ;6 ;3,33 ;50,1 ;0 ;
1361 ;47:47,30 ;8815 ;26 ;89;28;58;0,732 ;40,2 ;42,9 ;0 ;12,4 ;6 ;3,33 ;50,1 ;0 ;
1361 ;47:47,40 ;8415 ;25 ;89;28;60;0,769 ;40,8 ;40,9 ;0 ;12,4 ;0 ;3,35 ;53,0 ;0 ;
1361 ;47:47,50 ;8415 ;25 ;89;28;60;0,769 ;40,8 ;40,9 ;0 ;12,4 ;0 ;3,35 ;53,0 ;0 ;
1361 ;47:47,60 ;8019 ;25 ;89;28;60;0,813 ;40,3 ;39,1 ;0 ;12,6 ;-2 ;3,38 ;55,2 ;0 ;
1361 ;47:47,70 ;8019 ;25 ;89;28;60;0,813 ;40,3 ;39,1 ;0 ;12,6 ;-2 ;3,38 ;55,2 ;0 ;
1361 ;47:47,80 ;8449 ;25 ;89;28;62;0,809 ;41,2 ;41,0 ;0 ;12,3 ;0 ;3,35 ;52,8 ;0 ;
1361 ;47:47,90 ;8449 ;25 ;89;28;62;0,809 ;41,2 ;41,0 ;0 ;12,3 ;0 ;3,35 ;52,8 ;0 ;
1361 ;47:48,00 ;7802 ;25 ;89;28;67;0,820 ;39,8 ;37,6 ;0 ;12,4 ;-5 ;3,44 ;54,4 ;0 ;
1361 ;47:48,10 ;7802 ;25 ;89;28;67;0,820 ;39,8 ;37,6 ;0 ;12,4 ;-5 ;3,44 ;54,4 ;0 ;
1361 ;47:48,20 ;7390 ;24 ;89;28;69;0,818 ;36,7 ;35,9 ;0 ;12,5 ;-2 ;3,41 ;53,4 ;0 ;
1361 ;47:48,30 ;7390 ;24 ;89;28;69;0,818 ;36,7 ;35,9 ;0 ;12,5 ;-2 ;3,41 ;53,4 ;0 ;
1361 ;47:48,40 ;7344 ;28 ;89;28;70;0,775 ;32,3 ;35,7 ;0 ;12,5 ;10 ;3,65 ;51,7 ;0 ;
1361 ;47:48,50 ;7344 ;28 ;89;28;70;0,775 ;32,3 ;35,7 ;0 ;12,5 ;10 ;3,65 ;51,7 ;0 ;
1361 ;47:48,60 ;7455 ;27 ;89;28;70;0,773 ;32,7 ;36,2 ;0 ;12,6 ;10 ;3,60 ;52,8 ;0 ;
1361 ;47:48,70 ;7455 ;27 ;89;28;70;0,773 ;32,7 ;36,2 ;0 ;12,6 ;10 ;3,60 ;52,8 ;0 ;
1361 ;47:48,80 ;7070 ;27 ;89;28;71;0,751 ;30,4 ;34,3 ;2 ;12,6 ;12 ;3,58 ;50,5 ;0 ;
1361 ;47:48,90 ;7070 ;27 ;89;28;71;0,751 ;30,4 ;34,3 ;2 ;12,6 ;12 ;3,58 ;50,5 ;0 ;
1361 ;47:49,00 ;7017 ;27 ;89;28;70;0,835 ;31,6 ;34,1 ;0 ;12,6 ;7 ;3,58 ;50,2 ;0 ;
1361 ;47:49,10 ;7017 ;27 ;89;28;70;0,835 ;31,6 ;34,1 ;0 ;12,6 ;7 ;3,58 ;50,2 ;0 ;
1361 ;47:49,20 ;6978 ;26 ;89;28;69;0,954 ;29,7 ;33,9 ;5 ;12,6 ;14 ;3,53 ;50,5 ;0 ;
1361 ;47:49,30 ;6978 ;26 ;89;28;69;0,954 ;29,7 ;33,9 ;5 ;12,6 ;14 ;3,53 ;50,5 ;0 ;
1361 ;47:49,40 ;6311 ;24 ;89;28;65;0,970 ;28,5 ;30,6 ;0 ;12,5 ;7 ;3,60 ;41,3 ;0 ;
1361 ;47:49,50 ;6311 ;24 ;89;28;65;0,970 ;28,5 ;30,6 ;0 ;12,5 ;7 ;3,60 ;41,3 ;0 ;
1361 ;47:49,60 ;6218 ;16 ;89;28;57;0,894 ;30,2 ;30,2 ;0 ;12,5 ;0 ;3,51 ;48,5 ;0 ;
1361 ;47:49,70 ;6218 ;16 ;89;28;57;0,894 ;30,2 ;30,2 ;0 ;12,5 ;0 ;3,51 ;48,5 ;0 ;
1361 ;47:49,80 ;6030 ;11 ;89;28;54;0,773 ;27,9 ;29,3 ;0 ;12,3 ;5 ;4,10 ;54,0 ;0 ;
1361 ;47:49,90 ;6030 ;11 ;89;28;54;0,773 ;27,9 ;29,3 ;0 ;12,3 ;5 ;4,10 ;54,0 ;0 ;
1361 ;47:50,00 ;6052 ;7 ;89;28;51;0,724 ;32,4 ;29,6 ;0 ;11,3 ;-8 ;4,34 ;46,4 ;0 ;
1361 ;47:50,10 ;6052 ;7 ;89;28;51;0,724 ;32,4 ;29,6 ;0 ;11,3 ;-8 ;4,34 ;46,4 ;0 ;
1361 ;47:50,20 ;6815 ;7 ;89;28;49;0,721 ;38,4 ;33,1 ;0 ;11,4 ;-13 ;4,17 ;49,8 ;0 ;
1361 ;47:50,30 ;6815 ;7 ;89;28;49;0,721 ;38,4 ;33,1 ;0 ;11,4 ;-13 ;4,17 ;49,8 ;0 ;
1361 ;47:50,40 ;7864 ;7 ;89;28;53;0,733 ;39,3 ;38,2 ;0 ;11,3 ;-2 ;3,06 ;57,8 ;0 ;
1361 ;47:50,50 ;7864 ;7 ;89;28;53;0,733 ;39,3 ;38,2 ;0 ;11,3 ;-2 ;3,06 ;57,8 ;0 ;
1361 ;47:50,60 ;8102 ;23 ;89;28;61;0,758 ;39,8 ;39,3 ;0 ;12,6 ;-1 ;3,23 ;55,7 ;0 ;
1361 ;47:50,70 ;8102 ;23 ;89;28;61;0,758 ;39,8 ;39,3 ;0 ;12,6 ;-1 ;3,23 ;55,7 ;0 ;
1361 ;47:50,80 ;7924 ;24 ;89;28;62;0,753 ;39,2 ;38,5 ;0 ;12,4 ;-1 ;3,32 ;55,6 ;0 ;
1361 ;47:50,90 ;7924 ;24 ;89;28;62;0,753 ;39,2 ;38,5 ;0 ;12,4 ;-1 ;3,32 ;55,6 ;0 ;
1361 ;47:51,00 ;7815 ;24 ;89;28;62;0,740 ;40,4 ;37,9 ;0 ;12,6 ;-6 ;3,35 ;55,1 ;0 ;
1361 ;47:51,10 ;7815 ;24 ;89;28;62;0,740 ;40,4 ;37,9 ;0 ;12,6 ;-6 ;3,35 ;55,1 ;0 ;
1361 ;47:51,20 ;7681 ;24 ;89;28;63;0,738 ;34,0 ;37,3 ;0 ;12,5 ;9 ;3,38 ;54,5 ;0 ;
1361 ;47:51,30 ;7681 ;24 ;89;28;63;0,738 ;34,0 ;37,3 ;0 ;12,5 ;9 ;3,38 ;54,5 ;0 ;
1361 ;47:51,40 ;7560 ;23 ;89;28;63;0,749 ;33,9 ;36,7 ;0 ;12,4 ;8 ;3,33 ;54,4 ;0 ;
1361 ;47:51,50 ;7560 ;23 ;89;28;63;0,749 ;33,9 ;36,7 ;0 ;12,4 ;8 ;3,33 ;54,4 ;0 ;
1361 ;47:51,60 ;7338 ;22 ;89;28;60;0,767 ;39,8 ;35,6 ;0 ;12,7 ;-10 ;3,28 ;53,6 ;0 ;
1361 ;47:51,70 ;7338 ;22 ;89;28;60;0,767 ;39,8 ;35,6 ;0 ;12,7 ;-10 ;3,28 ;53,6 ;0 ;
1361 ;47:51,80 ;7159 ;18 ;89;28;57;0,834 ;36,4 ;34,8 ;0 ;12,3 ;-4 ;3,07 ;53,5 ;0 ;
1361 ;47:51,90 ;7159 ;18 ;89;28;57;0,834 ;36,4 ;34,8 ;0 ;12,3 ;-4 ;3,07 ;53,5 ;0 ;
1361 ;47:52,00 ;6988 ;16 ;89;28;55;0,924 ;36,3 ;33,9 ;0 ;12,3 ;-6 ;3,05 ;53,9 ;0 ;
1361 ;47:52,10 ;6988 ;16 ;89;28;55;0,924 ;36,3 ;33,9 ;0 ;12,3 ;-6 ;3,05 ;53,9 ;0 ;
1361 ;47:52,20 ;7017 ;14 ;89;28;52;0,925 ;36,5 ;34,0 ;0 ;12,3 ;-6 ;2,98 ;55,3 ;0 ;
1361 ;47:52,30 ;7017 ;14 ;89;28;52;0,925 ;36,5 ;34,0 ;0 ;12,3 ;-6 ;2,98 ;55,3 ;0 ;
1361 ;47:52,40 ;6998 ;12 ;89;28;50;0,890 ;36,0 ;34,0 ;0 ;12,6 ;-5 ;3,20 ;55,9 ;0 ;
1361 ;47:52,50 ;6998 ;12 ;89;28;50;0,890 ;36,0 ;34,0 ;0 ;12,6 ;-5 ;3,20 ;55,9 ;0 ;
1361 ;47:52,60 ;7123 ;10 ;89;28;49;0,818 ;34,8 ;34,6 ;0 ;12,3 ;0 ;3,52 ;56,4 ;0 ;
1361 ;47:52,70 ;7123 ;10 ;89;28;49;0,818 ;34,8 ;34,6 ;0 ;12,3 ;0 ;3,52 ;56,4 ;0 ;
1361 ;47:52,80 ;6739 ;10 ;89;28;50;0,758 ;35,2 ;32,7 ;0 ;12,5 ;-7 ;3,76 ;55,1 ;0 ;
1361 ;47:52,90 ;6739 ;10 ;89;28;50;0,758 ;35,2 ;32,7 ;0 ;12,5 ;-7 ;3,76 ;55,1 ;0 ;
1361 ;47:53,00 ;7181 ;10 ;89;28;49;0,727 ;36,0 ;34,9 ;0 ;12,5 ;-3 ;3,47 ;56,6 ;0 ;
1361 ;47:53,10 ;7181 ;10 ;89;28;49;0,727 ;36,0 ;34,9 ;0 ;12,5 ;-3 ;3,47 ;56,6 ;0 ;
1361 ;47:53,20 ;8180 ;10 ;89;28;51;0,746 ;36,5 ;39,7 ;0 ;12,4 ;8 ;2,72 ;60,0 ;0 ;
1361 ;47:53,30 ;8180 ;10 ;89;28;51;0,746 ;36,5 ;39,7 ;0 ;12,4 ;8 ;2,72 ;60,0 ;0 ;
1361 ;47:53,40 ;8050 ;14 ;89;28;60;0,867 ;37,3 ;39,1 ;0 ;12,6 ;4 ;2,78 ;59,4 ;0 ;
1361 ;47:53,50 ;8050 ;14 ;89;28;60;0,867 ;37,3 ;39,1 ;0 ;12,6 ;4 ;2,78 ;59,4 ;0 ;
1361 ;47:53,60 ;7107 ;21 ;89;28;66;0,930 ;40,7 ;34,5 ;0 ;12,4 ;-15 ;3,25 ;52,8 ;0 ;
1361 ;47:53,70 ;7107 ;21 ;89;28;66;0,930 ;40,7 ;34,5 ;0 ;12,4 ;-15 ;3,25 ;52,8 ;0 ;
1361 ;47:53,80 ;6119 ;20 ;89;28;63;0,947 ;38,1 ;29,7 ;0 ;12,6 ;-22 ;3,43 ;40,6 ;0 ;
1361 ;47:53,90 ;6119 ;20 ;89;28;63;0,947 ;38,1 ;29,7 ;0 ;12,6 ;-22 ;3,43 ;40,6 ;0 ;
1361 ;47:54,00 ;5894 ;15 ;89;28;55;0,971 ;39,8 ;28,6 ;0 ;12,3 ;-28 ;3,79 ;48,9 ;0 ;
1361 ;47:54,10 ;5894 ;15 ;89;28;55;0,971 ;39,8 ;28,6 ;0 ;12,3 ;-28 ;3,79 ;48,9 ;0 ;
1361 ;47:54,20 ;6434 ;9 ;89;28;51;0,981 ;40,2 ;31,2 ;0 ;11,3 ;-22 ;4,05 ;53,3 ;0 ;
1361 ;47:54,30 ;6434 ;9 ;89;28;51;0,981 ;40,2 ;31,2 ;0 ;11,3 ;-22 ;4,05 ;53,3 ;0 ;
1361 ;47:54,40 ;6231 ;7 ;89;28;48;0,996 ;42,0 ;30,2 ;0 ;11,6 ;-28 ;4,29 ;47,2 ;0 ;
1361 ;47:54,50 ;6231 ;7 ;89;28;48;0,996 ;42,0 ;30,2 ;0 ;11,6 ;-28 ;4,29 ;47,2 ;0 ;
1361 ;47:54,60 ;6808 ;7 ;89;28;46;1,025 ;45,6 ;33,1 ;0 ;11,4 ;-27 ;4,17 ;49,8 ;0 ;
1361 ;47:54,70 ;6808 ;7 ;89;28;46;1,025 ;45,6 ;33,1 ;0 ;11,4 ;-27 ;4,17 ;49,8 ;0 ;
1361 ;47:54,80 ;7159 ;7 ;89;28;46;1,037 ;46,7 ;34,8 ;0 ;12,6 ;-25 ;3,92 ;51,2 ;0 ;
1361 ;47:54,90 ;7159 ;7 ;89;28;46;1,037 ;46,7 ;34,8 ;0 ;12,6 ;-25 ;3,92 ;51,2 ;0 ;
1361 ;47:55,00 ;7083 ;7 ;89;28;45;1,029 ;54,6 ;34,4 ;0 ;11,4 ;-36 ;4,01 ;50,9 ;0 ;
1361 ;47:55,10 ;7083 ;7 ;89;28;45;1,029 ;54,6 ;34,4 ;0 ;11,4 ;-36 ;4,01 ;50,9 ;0 ;
1361 ;47:55,20 ;7261 ;7 ;89;28;44;0,972 ;51,9 ;35,3 ;0 ;11,2 ;-31 ;3,79 ;51,4 ;0 ;
1361 ;47:55,30 ;7261 ;7 ;89;28;44;0,972 ;51,9 ;35,3 ;0 ;11,2 ;-31 ;3,79 ;51,4 ;0 ;
1361 ;47:55,40 ;7948 ;7 ;89;28;44;0,889 ;56,9 ;38,5 ;0 ;11,3 ;-32 ;2,96 ;58,9 ;0 ;
1361 ;47:55,50 ;7948 ;7 ;89;28;44;0,889 ;56,9 ;38,5 ;0 ;11,3 ;-32 ;2,96 ;58,9 ;0 ;
1361 ;47:55,60 ;8411 ;8 ;89;28;44;0,844 ;59,9 ;40,8 ;0 ;11,4 ;-31 ;2,69 ;60,0 ;0 ;
1361 ;47:55,70 ;8411 ;8 ;89;28;44;0,844 ;59,9 ;40,8 ;0 ;11,4 ;-31 ;2,69 ;60,0 ;0 ;
1361 ;47:55,80 ;8503 ;9 ;89;28;44;0,797 ;57,3 ;41,3 ;0 ;12,6 ;-27 ;2,69 ;60,0 ;0 ;
1361 ;47:55,90 ;8503 ;9 ;89;28;44;0,797 ;57,3 ;41,3 ;0 ;12,6 ;-27 ;2,69 ;60,0 ;0 ;
1361 ;47:56,00 ;8198 ;9 ;89;28;45;0,746 ;62,3 ;39,8 ;0 ;12,6 ;-36 ;2,71 ;60,0 ;0 ;
1361 ;47:56,10 ;8198 ;9 ;89;28;45;0,746 ;62,3 ;39,8 ;0 ;12,6 ;-36 ;2,71 ;60,0 ;0 ;
1361 ;47:56,20 ;8773 ;11 ;89;28;47;0,733 ;64,5 ;42,6 ;0 ;12,5 ;-33 ;2,70 ;59,9 ;0 ;
1361 ;47:56,30 ;8773 ;11 ;89;28;47;0,733 ;64,5 ;42,6 ;0 ;12,5 ;-33 ;2,70 ;59,9 ;0 ;
1361 ;47:56,40 ;9137 ;16 ;89;28;50;0,735 ;64,6 ;44,4 ;0 ;12,5 ;-31 ;2,74 ;55,6 ;0 ;
1361 ;47:56,50 ;9137 ;16 ;89;28;50;0,735 ;64,6 ;44,4 ;0 ;12,5 ;-31 ;2,74 ;55,6 ;0 ;
1361 ;47:56,60 ;9305 ;21 ;89;28;53;0,759 ;66,0 ;45,0 ;0 ;12,6 ;-31 ;2,92 ;50,5 ;0 ;
1361 ;47:56,70 ;9305 ;21 ;89;28;53;0,759 ;66,0 ;45,0 ;0 ;12,6 ;-31 ;2,92 ;50,5 ;0 ;
1361 ;47:56,80 ;9360 ;25 ;89;28;55;0,762 ;64,2 ;45,5 ;0 ;12,5 ;-29 ;3,17 ;48,1 ;0 ;
1361 ;47:56,90 ;9360 ;25 ;89;28;55;0,762 ;64,2 ;45,5 ;0 ;12,5 ;-29 ;3,17 ;48,1 ;0 ;
1361 ;47:57,00 ;9370 ;27 ;89;28;56;0,742 ;60,8 ;45,3 ;0 ;12,5 ;-25 ;3,32 ;47,5 ;0 ;
1361 ;47:57,10 ;9370 ;27 ;89;28;56;0,742 ;60,8 ;45,3 ;0 ;12,5 ;-25 ;3,32 ;47,5 ;0 ;
1361 ;47:57,20 ;9370 ;27 ;89;28;56;0,729 ;61,1 ;45,5 ;0 ;12,5 ;-25 ;3,31 ;47,3 ;0 ;
1361 ;47:57,30 ;9370 ;27 ;89;28;56;0,729 ;61,1 ;45,5 ;0 ;12,5 ;-25 ;3,31 ;47,3 ;0 ;
1361 ;47:57,40 ;9218 ;27 ;89;28;56;0,728 ;65,0 ;44,8 ;0 ;12,6 ;-31 ;3,34 ;47,7 ;0 ;
1361 ;47:57,50 ;9218 ;27 ;89;28;56;0,728 ;65,0 ;44,8 ;0 ;12,6 ;-31 ;3,34 ;47,7 ;0 ;
1361 ;47:57,60 ;9155 ;26 ;89;28;55;0,728 ;59,3 ;44,5 ;0 ;12,6 ;-24 ;3,27 ;48,4 ;0 ;
1361 ;47:57,70 ;9155 ;26 ;89;28;55;0,728 ;59,3 ;44,5 ;0 ;12,6 ;-24 ;3,27 ;48,4 ;0 ;
1361 ;47:57,80 ;9191 ;25 ;89;28;53;0,792 ;65,0 ;44,6 ;0 ;12,5 ;-31 ;3,19 ;48,7 ;0 ;
1361 ;47:57,90 ;9191 ;25 ;89;28;53;0,792 ;65,0 ;44,6 ;0 ;12,5 ;-31 ;3,19 ;48,7 ;0 ;
1361 ;47:58,00 ;9245 ;24 ;89;28;51;0,927 ;61,8 ;44,9 ;0 ;12,5 ;-27 ;3,12 ;49,1 ;0 ;
1361 ;47:58,10 ;9245 ;24 ;89;28;51;0,927 ;61,8 ;44,9 ;0 ;12,5 ;-27 ;3,12 ;49,1 ;0 ;
1361 ;47:58,20 ;8886 ;20 ;89;28;49;0,974 ;63,8 ;43,2 ;0 ;12,5 ;-32 ;2,90 ;52,9 ;0 ;
1361 ;47:58,30 ;8886 ;20 ;89;28;49;0,974 ;63,8 ;43,2 ;0 ;12,5 ;-32 ;2,90 ;52,9 ;0 ;
1361 ;47:58,40 ;8769 ;19 ;89;28;48;0,946 ;62,7 ;42,6 ;0 ;12,5 ;-32 ;2,84 ;54,0 ;0 ;
1361 ;47:58,50 ;8769 ;19 ;89;28;48;0,946 ;62,7 ;42,6 ;0 ;12,5 ;-32 ;2,84 ;54,0 ;0 ;
1361 ;47:58,60 ;8873 ;14 ;89;28;44;0,939 ;63,6 ;43,1 ;0 ;12,5 ;-32 ;2,73 ;58,7 ;0 ;
1361 ;47:58,70 ;8873 ;14 ;89;28;44;0,939 ;63,6 ;43,1 ;0 ;12,5 ;-32 ;2,73 ;58,7 ;0 ;
1361 ;47:58,80 ;9263 ;7 ;89;28;42;0,939 ;66,9 ;45,0 ;0 ;12,4 ;-32 ;2,63 ;60,0 ;0 ;
1361 ;47:58,90 ;9263 ;7 ;89;28;42;0,939 ;66,9 ;45,0 ;0 ;12,4 ;-32 ;2,63 ;60,0 ;0 ;
1361 ;47:59,00 ;9309 ;7 ;89;28;42;0,938 ;66,7 ;45,2 ;0 ;12,4 ;-32 ;2,63 ;60,0 ;0 ;
1361 ;47:59,10 ;9309 ;7 ;89;28;42;0,938 ;66,7 ;45,2 ;0 ;12,4 ;-32 ;2,63 ;60,0 ;0 ;
1361 ;47:59,20 ;9580 ;7 ;89;28;42;0,944 ;65,5 ;46,5 ;0 ;12,6 ;-29 ;2,62 ;60,0 ;0 ;
1361 ;47:59,30 ;9580 ;7 ;89;28;42;0,944 ;65,5 ;46,5 ;0 ;12,6 ;-29 ;2,62 ;60,0 ;0 ;
1361 ;47:59,40 ;9915 ;7 ;89;28;42;0,964 ;64,5 ;48,2 ;0 ;12,3 ;-25 ;2,62 ;60,0 ;0 ;
1361 ;47:59,50 ;9915 ;7 ;89;28;42;0,964 ;64,5 ;48,2 ;0 ;12,3 ;-25 ;2,62 ;60,0 ;0 ;
1361 ;47:59,60 ;10016 ;7 ;89;28;42;0,906 ;72,4 ;48,5 ;0 ;12,4 ;-33 ;2,62 ;60,0 ;0 ;
1361 ;47:59,70 ;10016 ;7 ;89;28;42;0,906 ;72,4 ;48,5 ;0 ;12,4 ;-33 ;2,62 ;60,0 ;0 ;
1361 ;47:59,80 ;9952 ;7 ;89;28;42;0,754 ;70,8 ;48,3 ;0 ;12,5 ;-31 ;2,62 ;60,0 ;0 ;
1361 ;47:59,90 ;9952 ;7 ;89;28;42;0,754 ;70,8 ;48,3 ;0 ;12,5 ;-31 ;2,62 ;60,0 ;0 ;
1361 ;48:00,00 ;9832 ;7 ;89;28;43;0,730 ;73,7 ;47,6 ;0 ;12,4 ;-35 ;2,62 ;60,0 ;0 ;
1361 ;48:00,10 ;9832 ;7 ;89;28;43;0,730 ;73,7 ;47,6 ;0 ;12,4 ;-35 ;2,62 ;60,0 ;0 ;
1361 ;48:00,20 ;10813 ;7 ;89;28;48;0,729 ;72,1 ;52,5 ;0 ;12,5 ;-27 ;2,62 ;60,0 ;0 ;
1361 ;48:00,30 ;10813 ;7 ;89;28;48;0,729 ;72,1 ;52,5 ;0 ;12,5 ;-27 ;2,62 ;60,0 ;0 ;
1361 ;48:00,40 ;11016 ;30 ;89;28;54;0,734 ;79,3 ;53,7 ;0 ;12,3 ;-32 ;3,27 ;48,7 ;0 ;
1361 ;48:00,50 ;11016 ;30 ;89;28;54;0,734 ;79,3 ;53,7 ;0 ;12,3 ;-32 ;3,27 ;48,7 ;0 ;
1361 ;48:00,60 ;10964 ;30 ;89;28;54;0,748 ;73,3 ;53,3 ;0 ;12,3 ;-27 ;3,28 ;48,9 ;0 ;
1361 ;48:00,70 ;10964 ;30 ;89;28;54;0,748 ;73,3 ;53,3 ;0 ;12,3 ;-27 ;3,28 ;48,9 ;0 ;
1361 ;48:00,80 ;10952 ;31 ;89;28;56;0,767 ;77,7 ;53,0 ;0 ;12,3 ;-31 ;3,34 ;48,7 ;0 ;
1361 ;48:00,90 ;10952 ;31 ;89;28;56;0,767 ;77,7 ;53,0 ;0 ;12,3 ;-31 ;3,34 ;48,7 ;0 ;
1361 ;48:01,00 ;10831 ;36 ;89;28;58;0,792 ;77,1 ;52,6 ;0 ;12,4 ;-31 ;3,66 ;47,8 ;0 ;
1361 ;48:01,10 ;10831 ;36 ;89;28;58;0,792 ;77,1 ;52,6 ;0 ;12,4 ;-31 ;3,66 ;47,8 ;0 ;
1361 ;48:01,20 ;10788 ;37 ;89;28;59;0,819 ;75,0 ;52,4 ;0 ;12,3 ;-30 ;3,73 ;47,3 ;0 ;
1361 ;48:01,30 ;10788 ;37 ;89;28;59;0,819 ;75,0 ;52,4 ;0 ;12,3 ;-30 ;3,73 ;47,3 ;0 ;
1361 ;48:01,40 ;10641 ;37 ;89;28;60;0,834 ;74,8 ;51,7 ;0 ;12,3 ;-30 ;3,74 ;46,7 ;0 ;
1361 ;48:01,50 ;10641 ;37 ;89;28;60;0,834 ;74,8 ;51,7 ;0 ;12,3 ;-30 ;3,74 ;46,7 ;0 ;
1361 ;48:01,60 ;10593 ;38 ;89;28;65;0,857 ;75,7 ;51,2 ;0 ;12,5 ;-32 ;3,81 ;46,1 ;0 ;
1361 ;48:01,70 ;10593 ;38 ;89;28;65;0,857 ;75,7 ;51,2 ;0 ;12,5 ;-32 ;3,81 ;46,1 ;0 ;
1361 ;48:01,80 ;10605 ;48 ;89;28;70;0,884 ;68,4 ;51,5 ;0 ;12,4 ;-24 ;4,51 ;45,0 ;0 ;
1361 ;48:01,90 ;10605 ;48 ;89;28;70;0,884 ;68,4 ;51,5 ;0 ;12,4 ;-24 ;4,51 ;45,0 ;0 ;
1361 ;48:02,00 ;10257 ;53 ;89;28;73;0,898 ;70,3 ;49,7 ;0 ;12,4 ;-29 ;4,94 ;42,8 ;0 ;
1361 ;48:02,10 ;10257 ;53 ;89;28;73;0,898 ;70,3 ;49,7 ;0 ;12,4 ;-29 ;4,94 ;42,8 ;0 ;
1361 ;48:02,20 ;10195 ;54 ;89;28;75;0,915 ;68,3 ;49,2 ;0 ;12,4 ;-27 ;5,04 ;42,2 ;0 ;
