SESSION; TIME;RPM;THROT;WATER;AIR;LAMB;TAR LB;INJ;ADV;L/100K;
54 ;0:25.90 ;3664 ;0 ;73;23;0.813 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:26.00 ;3928 ;0 ;73;23;0.811 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:26.10 ;4036 ;0 ;73;23;0.804 ;0.900 ;2.75 ;20.7 ;0.0;
54 ;0:26.20 ;4073 ;0 ;73;23;0.814 ;0.900 ;2.75 ;21.4 ;0.0;
54 ;0:26.30 ;4105 ;0 ;73;23;0.804 ;0.900 ;2.75 ;22.1 ;0.0;
54 ;0:26.40 ;4201 ;0 ;73;23;0.812 ;0.900 ;2.75 ;24.0 ;0.0;
54 ;0:26.50 ;4313 ;0 ;73;23;0.806 ;0.900 ;2.75 ;26.2 ;0.0;
54 ;0:26.60 ;4239 ;0 ;73;23;0.813 ;0.900 ;2.75 ;24.7 ;0.0;
54 ;0:26.70 ;4276 ;0 ;73;23;0.806 ;0.900 ;2.75 ;25.5 ;0.0;
54 ;0:26.80 ;4337 ;0 ;73;23;0.815 ;0.900 ;2.75 ;26.5 ;0.0;
54 ;0:26.90 ;4370 ;0 ;73;23;0.818 ;0.900 ;2.75 ;27.4 ;0.0;
54 ;0:27.00 ;4408 ;0 ;73;23;0.833 ;0.900 ;2.75 ;28.1 ;0.0;
54 ;0:27.10 ;4444 ;0 ;73;23;0.848 ;0.900 ;2.75 ;28.8 ;0.0;
54 ;0:27.20 ;4386 ;0 ;72;23;0.849 ;0.900 ;2.75 ;27.7 ;0.0;
54 ;0:27.30 ;4103 ;0 ;72;23;0.851 ;0.900 ;2.75 ;22.0 ;0.0;
54 ;0:27.40 ;3796 ;0 ;72;23;0.833 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:27.50 ;3619 ;0 ;72;23;0.845 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:27.60 ;3430 ;0 ;72;23;0.851 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:27.70 ;3273 ;0 ;72;23;0.847 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:27.80 ;3250 ;0 ;72;23;0.826 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:27.90 ;3433 ;0 ;72;23;0.811 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:28.00 ;3677 ;0 ;72;23;0.804 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:28.10 ;3958 ;0 ;72;23;0.803 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:28.20 ;4107 ;0 ;72;23;0.822 ;0.900 ;2.75 ;22.1 ;0.0;
54 ;0:28.30 ;4132 ;0 ;72;22;0.809 ;0.900 ;2.75 ;22.6 ;0.0;
54 ;0:28.40 ;4206 ;0 ;72;22;0.818 ;0.900 ;2.75 ;24.1 ;0.0;
54 ;0:28.50 ;4354 ;0 ;72;22;0.813 ;0.900 ;2.75 ;27.0 ;0.0;
54 ;0:28.60 ;4512 ;0 ;72;22;0.814 ;0.900 ;2.75 ;30.2 ;0.0;
54 ;0:28.70 ;4666 ;0 ;72;22;0.808 ;0.900 ;2.75 ;33.3 ;0.0;
54 ;0:28.80 ;4711 ;0 ;72;22;0.812 ;0.900 ;2.75 ;34.2 ;0.0;
54 ;0:28.90 ;4731 ;0 ;72;22;0.830 ;0.900 ;2.75 ;34.6 ;0.0;
54 ;0:29.00 ;4688 ;0 ;72;22;0.833 ;0.900 ;2.75 ;33.7 ;0.0;
54 ;0:29.10 ;4544 ;0 ;72;22;0.838 ;0.900 ;2.75 ;30.8 ;0.0;
54 ;0:29.20 ;4375 ;0 ;72;22;0.832 ;0.900 ;2.75 ;27.5 ;0.0;
54 ;0:29.30 ;4017 ;0 ;72;22;0.822 ;0.900 ;2.75 ;20.3 ;0.0;
54 ;0:29.40 ;3767 ;0 ;72;22;0.818 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:29.50 ;3557 ;0 ;71;22;0.824 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:29.60 ;3351 ;0 ;71;22;0.855 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:29.70 ;3261 ;0 ;71;22;0.837 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:29.80 ;3304 ;0 ;71;22;0.827 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:29.90 ;3518 ;0 ;71;22;0.821 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:30.00 ;3828 ;0 ;71;22;0.817 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:30.10 ;4045 ;0 ;71;22;0.813 ;0.900 ;2.75 ;20.9 ;0.0;
54 ;0:30.20 ;4164 ;0 ;71;22;0.806 ;0.900 ;2.75 ;23.2 ;0.0;
54 ;0:30.30 ;4305 ;0 ;71;22;0.802 ;0.900 ;2.75 ;26.1 ;0.0;
54 ;0:30.40 ;4443 ;0 ;71;22;0.791 ;0.900 ;2.75 ;28.8 ;0.0;
54 ;0:30.50 ;4558 ;0 ;71;22;0.808 ;0.900 ;2.75 ;31.1 ;0.0;
54 ;0:30.60 ;4627 ;0 ;71;22;0.818 ;0.900 ;2.75 ;32.5 ;0.0;
54 ;0:30.70 ;4634 ;0 ;71;22;0.826 ;0.900 ;2.75 ;32.6 ;0.0;
54 ;0:30.80 ;4606 ;0 ;71;22;0.840 ;0.900 ;2.75 ;32.1 ;0.0;
54 ;0:30.90 ;4568 ;0 ;71;22;0.847 ;0.900 ;2.75 ;31.3 ;0.0;
54 ;0:31.00 ;4427 ;0 ;71;22;0.849 ;0.900 ;2.75 ;28.5 ;0.0;
54 ;0:31.10 ;4150 ;0 ;71;22;0.846 ;0.900 ;2.75 ;23.0 ;0.0;
54 ;0:31.20 ;3843 ;0 ;71;22;0.837 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:31.30 ;3628 ;0 ;71;22;0.833 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:31.40 ;3467 ;0 ;71;22;0.854 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:31.50 ;3363 ;0 ;71;22;0.849 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:31.60 ;3347 ;0 ;71;22;0.842 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:31.70 ;3463 ;0 ;70;22;0.829 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:31.80 ;3686 ;0 ;70;22;0.834 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:31.90 ;3934 ;0 ;70;22;0.811 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:32.00 ;4095 ;0 ;70;22;0.817 ;0.900 ;2.75 ;21.9 ;0.0;
54 ;0:32.10 ;4098 ;0 ;70;22;0.818 ;0.900 ;2.75 ;21.9 ;0.0;
54 ;0:32.20 ;4194 ;0 ;70;22;0.818 ;0.900 ;2.75 ;23.8 ;0.0;
54 ;0:32.30 ;4278 ;0 ;70;22;0.814 ;0.900 ;2.75 ;25.5 ;0.0;
54 ;0:32.40 ;4342 ;0 ;70;22;0.812 ;0.900 ;2.75 ;26.8 ;0.0;
54 ;0:32.50 ;4416 ;0 ;70;22;0.814 ;0.900 ;2.75 ;28.3 ;0.0;
54 ;0:32.60 ;4479 ;0 ;70;22;0.811 ;0.900 ;2.75 ;29.5 ;0.0;
54 ;0:32.70 ;4535 ;0 ;70;22;0.828 ;0.900 ;2.75 ;30.7 ;0.0;
54 ;0:32.80 ;4568 ;0 ;70;22;0.845 ;0.900 ;2.75 ;31.3 ;0.0;
54 ;0:32.90 ;4548 ;0 ;70;22;0.840 ;0.900 ;2.75 ;30.9 ;0.0;
54 ;0:33.00 ;4452 ;0 ;70;22;0.851 ;0.900 ;2.75 ;29.0 ;0.0;
54 ;0:33.10 ;4226 ;0 ;70;22;0.848 ;0.900 ;2.75 ;24.5 ;0.0;
54 ;0:33.20 ;3900 ;0 ;70;22;0.843 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:33.30 ;3658 ;0 ;70;22;0.833 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:33.40 ;3459 ;0 ;70;22;0.861 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:33.50 ;3317 ;0 ;70;22;0.856 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:33.60 ;3211 ;0 ;70;22;0.838 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:33.70 ;3294 ;0 ;70;22;0.821 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:33.80 ;3637 ;0 ;70;22;0.814 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:33.90 ;3843 ;0 ;70;22;0.816 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:34.00 ;4087 ;0 ;70;22;0.817 ;0.900 ;2.75 ;21.7 ;0.0;
54 ;0:34.10 ;4105 ;0 ;70;22;0.824 ;0.900 ;2.75 ;22.1 ;0.0;
54 ;0:34.20 ;4217 ;0 ;70;22;0.821 ;0.900 ;2.75 ;24.3 ;0.0;
54 ;0:34.30 ;4327 ;0 ;70;22;0.818 ;0.900 ;2.75 ;26.7 ;0.0;
54 ;0:34.40 ;4530 ;0 ;70;22;0.810 ;0.900 ;2.75 ;30.6 ;0.0;
54 ;0:34.50 ;4660 ;0 ;70;22;0.824 ;0.900 ;2.75 ;33.2 ;0.0;
54 ;0:34.60 ;4720 ;0 ;70;22;0.811 ;0.900 ;2.75 ;34.4 ;0.0;
54 ;0:34.70 ;4705 ;0 ;70;22;0.823 ;0.900 ;2.75 ;34.1 ;0.0;
54 ;0:34.80 ;4676 ;0 ;70;22;0.847 ;0.900 ;2.75 ;33.5 ;0.0;
54 ;0:34.90 ;4653 ;0 ;70;22;0.857 ;0.900 ;2.75 ;33.0 ;0.0;
54 ;0:35.00 ;4495 ;0 ;70;22;0.856 ;0.900 ;2.75 ;29.9 ;0.0;
54 ;0:35.10 ;4264 ;0 ;70;22;0.859 ;0.900 ;2.75 ;25.2 ;0.0;
54 ;0:35.20 ;3871 ;0 ;70;22;0.854 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:35.30 ;3616 ;0 ;70;22;0.847 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:35.40 ;3415 ;0 ;70;22;0.873 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:35.50 ;3229 ;0 ;70;22;0.868 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:35.60 ;3054 ;0 ;70;22;0.845 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:35.70 ;3210 ;0 ;70;22;0.829 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:35.80 ;3410 ;0 ;70;22;0.832 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:35.90 ;3727 ;0 ;70;22;0.816 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:36.00 ;4054 ;0 ;70;22;0.810 ;0.900 ;2.75 ;21.0 ;0.0;
54 ;0:36.10 ;4158 ;0 ;70;22;0.823 ;0.900 ;2.75 ;23.1 ;0.0;
54 ;0:36.20 ;4237 ;0 ;70;22;0.810 ;0.900 ;2.75 ;24.7 ;0.0;
54 ;0:36.30 ;4278 ;0 ;70;22;0.812 ;0.900 ;2.75 ;25.5 ;0.0;
54 ;0:36.40 ;4442 ;0 ;70;22;0.811 ;0.900 ;2.75 ;28.8 ;0.0;
54 ;0:36.50 ;4531 ;0 ;70;22;0.811 ;0.900 ;2.75 ;30.6 ;0.0;
54 ;0:36.60 ;4627 ;0 ;70;22;0.816 ;0.900 ;2.75 ;32.5 ;0.0;
54 ;0:36.70 ;4633 ;0 ;70;22;0.817 ;0.900 ;2.75 ;32.6 ;0.0;
54 ;0:36.80 ;4623 ;0 ;70;22;0.850 ;0.900 ;2.75 ;32.4 ;0.0;
54 ;0:36.90 ;4576 ;0 ;70;22;0.852 ;0.900 ;2.75 ;31.5 ;0.0;
54 ;0:37.00 ;4477 ;0 ;70;22;0.855 ;0.900 ;2.75 ;29.5 ;0.0;
54 ;0:37.10 ;4136 ;0 ;70;22;0.847 ;0.900 ;2.75 ;22.7 ;0.0;
54 ;0:37.20 ;3839 ;0 ;70;22;0.839 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:37.30 ;3565 ;0 ;70;22;0.866 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:37.40 ;3407 ;0 ;70;22;0.853 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:37.50 ;3266 ;0 ;70;22;0.852 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:37.60 ;3243 ;0 ;70;22;0.838 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:37.70 ;3498 ;0 ;70;22;0.828 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:37.80 ;3742 ;0 ;70;22;0.822 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:37.90 ;3972 ;0 ;70;22;0.833 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:38.00 ;4048 ;0 ;70;22;0.830 ;0.900 ;2.75 ;20.9 ;0.0;
54 ;0:38.10 ;4158 ;0 ;70;22;0.828 ;0.900 ;2.75 ;23.1 ;0.0;
54 ;0:38.20 ;4296 ;0 ;70;22;0.820 ;0.900 ;2.75 ;25.9 ;0.0;
54 ;0:38.30 ;4381 ;0 ;70;22;0.820 ;0.900 ;2.75 ;27.6 ;0.0;
54 ;0:38.40 ;4518 ;0 ;70;22;0.826 ;0.900 ;2.75 ;30.3 ;0.0;
54 ;0:38.50 ;4620 ;0 ;70;22;0.824 ;0.900 ;2.75 ;32.4 ;0.0;
54 ;0:38.60 ;4679 ;0 ;70;22;0.833 ;0.900 ;2.75 ;33.5 ;0.0;
54 ;0:38.70 ;4613 ;0 ;70;22;0.848 ;0.900 ;2.75 ;32.2 ;0.0;
54 ;0:38.80 ;4535 ;0 ;70;22;0.856 ;0.900 ;2.75 ;30.7 ;0.0;
54 ;0:38.90 ;4442 ;0 ;70;22;0.851 ;0.900 ;2.75 ;28.8 ;0.0;
54 ;0:39.00 ;4174 ;0 ;70;22;0.854 ;0.900 ;2.75 ;23.4 ;0.0;
54 ;0:39.10 ;3896 ;0 ;70;22;0.836 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:39.20 ;3674 ;0 ;70;22;0.841 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:39.30 ;3505 ;0 ;70;22;0.856 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:39.40 ;3382 ;0 ;70;22;0.855 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:39.50 ;3221 ;0 ;70;22;0.856 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:39.60 ;3255 ;0 ;70;22;0.827 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:39.70 ;3491 ;0 ;70;22;0.831 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:39.80 ;3760 ;0 ;70;22;0.821 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:39.90 ;3970 ;0 ;70;22;0.818 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:40.00 ;4113 ;0 ;70;22;0.810 ;0.900 ;2.75 ;22.2 ;0.0;
54 ;0:40.10 ;4161 ;0 ;70;22;0.818 ;0.900 ;2.75 ;23.2 ;0.0;
54 ;0:40.20 ;4233 ;0 ;70;22;0.824 ;0.900 ;2.75 ;24.6 ;0.0;
54 ;0:40.30 ;4339 ;0 ;70;22;0.811 ;0.900 ;2.75 ;26.7 ;0.0;
54 ;0:40.40 ;4478 ;0 ;70;22;0.809 ;0.900 ;2.75 ;29.5 ;0.0;
54 ;0:40.50 ;4635 ;0 ;71;22;0.821 ;0.900 ;2.75 ;32.7 ;0.0;
54 ;0:40.60 ;4725 ;0 ;71;22;0.832 ;0.900 ;2.75 ;34.5 ;0.0;
54 ;0:40.70 ;4702 ;0 ;71;22;0.855 ;0.900 ;2.75 ;34.0 ;0.0;
54 ;0:40.80 ;4663 ;0 ;71;22;0.868 ;0.900 ;2.75 ;33.2 ;0.0;
54 ;0:40.90 ;4554 ;0 ;71;22;0.861 ;0.900 ;2.75 ;31.0 ;0.0;
54 ;0:41.00 ;4334 ;0 ;71;22;0.857 ;0.900 ;2.75 ;26.6 ;0.0;
54 ;0:41.10 ;3968 ;0 ;71;22;0.855 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:41.20 ;3687 ;0 ;71;22;0.857 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:41.30 ;3501 ;0 ;72;22;0.839 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:41.40 ;3360 ;0 ;72;22;0.876 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:41.50 ;3335 ;0 ;72;22;0.862 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:41.60 ;3172 ;0 ;72;22;0.843 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:41.70 ;3204 ;0 ;72;22;0.830 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:41.80 ;3526 ;0 ;72;22;0.500 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:41.90 ;3833 ;0 ;72;22;0.504 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:42.00 ;4066 ;0 ;73;22;0.505 ;0.900 ;2.75 ;21.3 ;0.0;
54 ;0:42.10 ;4167 ;0 ;73;22;0.502 ;0.900 ;2.75 ;23.6 ;0.0;
54 ;0:42.20 ;4232 ;0 ;73;22;0.500 ;0.900 ;2.75 ;25.1 ;0.0;
54 ;0:42.30 ;4389 ;0 ;73;22;0.505 ;0.900 ;2.75 ;27.7 ;0.0;
54 ;0:42.40 ;4546 ;0 ;73;22;0.506 ;0.900 ;2.75 ;30.9 ;0.0;
54 ;0:42.50 ;4665 ;0 ;74;22;0.502 ;0.900 ;2.75 ;33.3 ;0.0;
54 ;0:42.60 ;4760 ;0 ;74;22;0.506 ;0.900 ;2.75 ;35.2 ;0.0;
54 ;0:42.70 ;4822 ;0 ;74;22;0.506 ;0.900 ;2.75 ;36.4 ;0.0;
54 ;0:42.80 ;4843 ;0 ;74;22;0.501 ;0.900 ;2.75 ;36.8 ;0.0;
54 ;0:42.90 ;4839 ;0 ;74;22;0.504 ;0.900 ;2.75 ;36.7 ;0.0;
54 ;0:43.00 ;4831 ;0 ;74;22;0.500 ;0.900 ;2.75 ;36.6 ;0.0;
54 ;0:43.10 ;4693 ;0 ;75;22;0.500 ;0.900 ;2.75 ;33.8 ;0.0;
54 ;0:43.20 ;4456 ;0 ;75;22;0.505 ;0.900 ;2.75 ;29.1 ;0.0;
54 ;0:43.30 ;4076 ;0 ;75;22;0.501 ;0.900 ;2.75 ;21.5 ;0.0;
54 ;0:43.40 ;3771 ;0 ;75;22;0.505 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:43.50 ;3552 ;0 ;75;22;0.500 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:43.60 ;3229 ;0 ;75;22;0.506 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:43.70 ;2901 ;0 ;75;22;0.503 ;0.900 ;2.80 ;20.0 ;0.0;
54 ;0:43.80 ;2815 ;0 ;75;22;0.507 ;0.900 ;2.84 ;20.0 ;0.0;
54 ;0:43.90 ;2840 ;0 ;75;22;0.505 ;0.900 ;2.83 ;20.0 ;0.0;
54 ;0:44.00 ;2883 ;0 ;75;22;0.505 ;0.900 ;2.81 ;20.0 ;0.0;
54 ;0:44.10 ;3087 ;0 ;75;22;0.504 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:44.20 ;3546 ;0 ;75;22;0.503 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:44.30 ;3949 ;0 ;75;22;0.503 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:44.40 ;4226 ;0 ;75;22;0.503 ;0.900 ;2.75 ;24.5 ;0.0;
54 ;0:44.50 ;4367 ;0 ;75;22;0.504 ;0.900 ;2.75 ;27.3 ;0.0;
54 ;0:44.60 ;4638 ;0 ;75;22;0.500 ;0.900 ;2.75 ;32.7 ;0.0;
54 ;0:44.70 ;4898 ;0 ;75;22;0.503 ;0.900 ;2.75 ;37.9 ;0.0;
54 ;0:44.80 ;5142 ;0 ;75;22;0.505 ;0.900 ;2.75 ;40.0 ;0.0;
54 ;0:44.90 ;5400 ;0 ;75;22;0.500 ;0.900 ;2.75 ;40.0 ;0.0;
54 ;0:45.00 ;5587 ;0 ;75;22;0.505 ;0.900 ;2.75 ;40.0 ;0.0;
54 ;0:45.10 ;5716 ;0 ;75;22;0.505 ;0.900 ;2.75 ;40.0 ;0.0;
54 ;0:45.20 ;5173 ;0 ;75;22;0.501 ;0.900 ;2.75 ;40.0 ;0.0;
54 ;0:45.30 ;4244 ;0 ;75;22;0.500 ;0.900 ;2.75 ;24.8 ;0.0;
54 ;0:45.40 ;3080 ;0 ;75;22;0.507 ;0.900 ;2.75 ;20.0 ;0.0;
54 ;0:45.50 ;2596 ;0 ;75;22;0.500 ;0.900 ;2.94 ;20.0 ;0.0;
54 ;0:45.60 ;226 ;0 ;75;22;0.504 ;0.900 ;4.05 ;20.0 ;0.0;
54 ;0:45.70 ;0 ;0 ;75;22;0.505 ;0.900 ;0.00 ;0.0 ;0.0;
54 ;0:45.80 ;0 ;0 ;75;22;0.506 ;0.900 ;0.00 ;0.0 ;0.0;
52 ;0:45.90 ;4412 ;0 ;81;25;0.796 ;0.900 ;2.75 ;28.2 ;0.0;
52 ;0:46.00 ;4452 ;0 ;81;25;0.804 ;0.900 ;2.75 ;29.0 ;0.0;
52 ;0:46.10 ;4397 ;0 ;81;25;0.827 ;0.900 ;2.75 ;27.9 ;0.0;
52 ;0:46.20 ;4311 ;0 ;81;25;0.850 ;0.900 ;2.75 ;26.2 ;0.0;
52 ;0:46.30 ;4336 ;0 ;81;25;0.850 ;0.900 ;2.75 ;26.7 ;0.0;
52 ;0:46.40 ;4146 ;0 ;81;25;0.837 ;0.900 ;2.75 ;22.9 ;0.0;
52 ;0:46.50 ;3893 ;0 ;81;25;0.825 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:46.60 ;3626 ;0 ;81;25;0.826 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:46.70 ;3496 ;0 ;81;25;0.822 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:46.80 ;3462 ;0 ;81;25;0.833 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:46.90 ;3431 ;0 ;81;25;0.843 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:47.00 ;3563 ;0 ;81;25;0.828 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:47.10 ;3647 ;0 ;81;25;0.791 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:47.20 ;3941 ;0 ;81;25;0.795 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:47.30 ;4097 ;0 ;81;25;0.794 ;0.900 ;2.75 ;21.9 ;0.0;
52 ;0:47.40 ;4135 ;0 ;81;25;0.801 ;0.900 ;2.75 ;22.7 ;0.0;
52 ;0:47.50 ;4217 ;0 ;81;25;0.796 ;0.900 ;2.75 ;24.3 ;0.0;
52 ;0:47.60 ;4237 ;0 ;81;25;0.792 ;0.900 ;2.75 ;24.7 ;0.0;
52 ;0:47.70 ;4308 ;0 ;81;25;0.796 ;0.900 ;2.75 ;26.1 ;0.0;
52 ;0:47.80 ;4414 ;0 ;81;25;0.786 ;0.900 ;2.75 ;28.2 ;0.0;
52 ;0:47.90 ;4483 ;0 ;81;25;0.783 ;0.900 ;2.75 ;29.6 ;0.0;
52 ;0:48.00 ;4505 ;0 ;81;25;0.801 ;0.900 ;2.75 ;30.1 ;0.0;
52 ;0:48.10 ;4456 ;0 ;81;25;0.829 ;0.900 ;2.75 ;29.1 ;0.0;
52 ;0:48.20 ;4474 ;0 ;81;25;0.845 ;0.900 ;2.75 ;29.4 ;0.0;
52 ;0:48.30 ;4389 ;0 ;81;25;0.822 ;0.900 ;2.75 ;27.7 ;0.0;
52 ;0:48.40 ;3984 ;0 ;81;25;0.806 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:48.50 ;3696 ;0 ;81;25;0.809 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:48.60 ;3415 ;0 ;81;25;0.800 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:48.70 ;3332 ;0 ;81;25;0.793 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:48.80 ;3156 ;0 ;81;25;0.784 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:48.90 ;3016 ;0 ;81;25;0.847 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:49.00 ;3019 ;0 ;81;25;0.867 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:49.10 ;3138 ;0 ;81;25;0.848 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:49.20 ;3213 ;0 ;81;25;0.828 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:49.30 ;3476 ;0 ;81;25;0.839 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:49.40 ;3849 ;0 ;81;25;0.851 ;0.900 ;2.75 ;20.0 ;0.0;
52 ;0:49.50 ;4166 ;0 ;81;25;0.861 ;0.900 ;2.75 ;23.3 ;0.0;
52 ;0:49.60 ;4339 ;0 ;81;25;0.884 ;0.900 ;2.75 ;26.7 ;0.0;
52 ;0:49.70 ;4703 ;0 ;81;25;0.882 ;0.900 ;2.75 ;34.0 ;0.0;
52 ;0:49.80 ;5053 ;0 ;81;25;0.826 ;0.900 ;2.75 ;40.0 ;0.0;
52 ;0:49.90 ;5313 ;0 ;81;25;0.793 ;0.900 ;2.75 ;40.0 ;0.0;
52 ;0:50.00 ;5744 ;0 ;81;25;0.766 ;0.900 ;2.75 ;40.0 ;0.0;
52 ;0:50.10 ;5870 ;12 ;81;25;0.773 ;0.900 ;4.11 ;54.2 ;0.0;
52 ;0:50.20 ;5946 ;15 ;81;25;0.797 ;0.900 ;4.65 ;49.5 ;0.0;
52 ;0:50.30 ;5952 ;15 ;81;25;0.782 ;0.900 ;4.65 ;49.6 ;0.0;
52 ;0:50.40 ;6040 ;15 ;81;25;0.793 ;0.900 ;4.62 ;50.3 ;0.0;
52 ;0:50.50 ;5973 ;15 ;81;25;0.783 ;0.900 ;4.64 ;49.8 ;0.0;
52 ;0:50.60 ;5961 ;15 ;81;25;0.787 ;0.900 ;4.65 ;49.7 ;0.0;
52 ;0:50.70 ;5982 ;15 ;81;25;0.793 ;0.900 ;4.64 ;49.9 ;0.0;
52 ;0:50.80 ;5994 ;14 ;81;25;0.813 ;0.900 ;4.40 ;53.0 ;0.0;
52 ;0:50.90 ;5916 ;14 ;81;25;0.777 ;0.900 ;4.42 ;52.2 ;0.0;
52 ;0:51.00 ;5994 ;14 ;81;25;0.759 ;0.900 ;4.40 ;53.3 ;0.0;
52 ;0:51.10 ;6027 ;14 ;81;25;0.768 ;0.900 ;4.39 ;53.5 ;0.0;
52 ;0:51.20 ;5898 ;14 ;81;25;0.812 ;0.900 ;4.42 ;51.9 ;0.0;
52 ;0:51.30 ;6027 ;14 ;81;25;0.830 ;0.900 ;4.39 ;53.5 ;0.0;
52 ;0:51.40 ;5899 ;14 ;81;25;0.813 ;0.900 ;4.42 ;51.9 ;0.0;
52 ;0:51.50 ;5939 ;14 ;81;25;0.832 ;0.900 ;4.41 ;52.5 ;0.0;
52 ;0:51.60 ;6099 ;13 ;81;25;0.734 ;0.900 ;4.12 ;56.7 ;0.0;
