SESSION; TIME;RPM;THROT;LAMB;L U SP;L D SP;SLIP%;INJ;
457 ;1:07.85 ;2616 ;8 ;0.745 ;15.7 ;0.0 ;0 ;4.33 ;
457 ;1:07.86 ;2650 ;8 ;0.743 ;15.6 ;0.0 ;0 ;4.33 ;
457 ;1:07.87 ;2635 ;9 ;0.749 ;15.6 ;0.0 ;0 ;4.33 ;
457 ;1:07.88 ;2567 ;9 ;0.748 ;16.5 ;0.0 ;0 ;4.33 ;
457 ;1:07.89 ;2512 ;9 ;0.748 ;16.5 ;0.0 ;0 ;4.33 ;
457 ;1:07.90 ;2512 ;9 ;0.750 ;16.8 ;0.0 ;0 ;4.33 ;
457 ;1:07.91 ;2470 ;9 ;0.745 ;16.5 ;0.0 ;0 ;4.33 ;
457 ;1:07.92 ;2494 ;9 ;0.742 ;16.5 ;0.0 ;0 ;4.33 ;
457 ;1:07.93 ;2591 ;9 ;0.745 ;18.2 ;0.0 ;0 ;4.33 ;
457 ;1:07.94 ;2699 ;9 ;0.751 ;18.2 ;0.0 ;0 ;4.33 ;
457 ;1:07.95 ;2763 ;8 ;0.746 ;16.6 ;0.0 ;0 ;4.33 ;
457 ;1:07.96 ;2764 ;9 ;0.756 ;17.6 ;0.0 ;0 ;4.33 ;
457 ;1:07.97 ;2764 ;9 ;0.754 ;17.6 ;0.0 ;0 ;4.33 ;
457 ;1:07.98 ;2766 ;9 ;0.754 ;17.8 ;0.0 ;0 ;4.33 ;
457 ;1:07.99 ;2789 ;8 ;0.756 ;17.8 ;0.0 ;0 ;4.33 ;
457 ;1:08.00 ;2794 ;8 ;0.752 ;17.0 ;0.0 ;0 ;4.33 ;
457 ;1:08.01 ;2817 ;9 ;0.753 ;17.4 ;0.0 ;0 ;4.33 ;
457 ;1:08.02 ;2855 ;9 ;0.747 ;17.4 ;0.0 ;0 ;4.33 ;
457 ;1:08.03 ;2863 ;9 ;0.749 ;17.5 ;0.0 ;0 ;4.33 ;
457 ;1:08.04 ;2871 ;9 ;0.750 ;17.5 ;0.0 ;0 ;4.33 ;
457 ;1:08.05 ;2876 ;9 ;0.755 ;18.4 ;0.0 ;0 ;4.33 ;
457 ;1:08.06 ;2863 ;9 ;0.757 ;18.4 ;0.0 ;0 ;4.33 ;
457 ;1:08.07 ;2862 ;9 ;0.757 ;18.3 ;0.0 ;0 ;4.33 ;
457 ;1:08.08 ;2867 ;9 ;0.761 ;18.5 ;0.0 ;0 ;4.33 ;
457 ;1:08.09 ;2871 ;9 ;0.758 ;18.5 ;0.0 ;0 ;4.33 ;
457 ;1:08.10 ;2912 ;9 ;0.763 ;18.3 ;0.0 ;0 ;4.33 ;
457 ;1:08.11 ;2923 ;9 ;0.758 ;19.2 ;0.0 ;0 ;4.33 ;
457 ;1:08.12 ;2923 ;9 ;0.763 ;19.2 ;0.0 ;0 ;4.33 ;
457 ;1:08.13 ;2930 ;9 ;0.760 ;18.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.14 ;2949 ;9 ;0.762 ;17.4 ;0.0 ;0 ;4.33 ;
457 ;1:08.15 ;2971 ;9 ;0.762 ;17.4 ;0.0 ;0 ;4.33 ;
457 ;1:08.16 ;3000 ;9 ;0.761 ;19.7 ;0.0 ;0 ;4.33 ;
457 ;1:08.17 ;3008 ;9 ;0.763 ;19.7 ;0.0 ;0 ;4.33 ;
457 ;1:08.18 ;3039 ;9 ;0.760 ;19.2 ;0.0 ;0 ;4.33 ;
457 ;1:08.19 ;3062 ;9 ;0.764 ;17.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.20 ;3072 ;9 ;0.761 ;17.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.21 ;3052 ;9 ;0.766 ;19.2 ;0.0 ;0 ;4.33 ;
457 ;1:08.22 ;3078 ;9 ;0.763 ;19.6 ;0.0 ;0 ;4.33 ;
457 ;1:08.23 ;3102 ;9 ;0.764 ;19.6 ;0.0 ;0 ;4.33 ;
457 ;1:08.24 ;3104 ;9 ;0.765 ;19.2 ;0.0 ;0 ;4.33 ;
457 ;1:08.25 ;3085 ;9 ;0.763 ;19.4 ;0.0 ;0 ;4.33 ;
457 ;1:08.26 ;3080 ;9 ;0.765 ;19.4 ;0.0 ;0 ;4.33 ;
457 ;1:08.27 ;3102 ;9 ;0.762 ;20.1 ;0.0 ;0 ;4.33 ;
457 ;1:08.28 ;3121 ;9 ;0.765 ;19.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.29 ;3118 ;9 ;0.753 ;19.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.30 ;3153 ;9 ;0.755 ;19.1 ;0.0 ;0 ;4.33 ;
457 ;1:08.31 ;3179 ;9 ;0.750 ;19.3 ;0.0 ;0 ;4.33 ;
457 ;1:08.32 ;3188 ;9 ;0.749 ;19.3 ;0.0 ;0 ;4.33 ;
457 ;1:08.33 ;3187 ;9 ;0.752 ;19.3 ;0.0 ;0 ;4.33 ;
457 ;1:08.34 ;3217 ;9 ;0.752 ;18.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.35 ;3225 ;9 ;0.757 ;18.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.36 ;3229 ;9 ;0.755 ;19.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.37 ;3221 ;9 ;0.749 ;19.7 ;0.0 ;0 ;4.33 ;
457 ;1:08.38 ;3210 ;10 ;0.745 ;19.7 ;0.0 ;0 ;4.33 ;
457 ;1:08.39 ;3207 ;10 ;0.747 ;19.7 ;0.0 ;0 ;4.33 ;
457 ;1:08.40 ;3204 ;10 ;0.746 ;20.4 ;0.0 ;0 ;4.33 ;
457 ;1:08.41 ;3195 ;10 ;0.746 ;20.4 ;0.0 ;0 ;4.33 ;
457 ;1:08.42 ;3190 ;10 ;0.747 ;20.0 ;0.0 ;0 ;4.33 ;
457 ;1:08.43 ;3195 ;10 ;0.745 ;20.2 ;0.0 ;0 ;4.33 ;
457 ;1:08.44 ;3193 ;10 ;0.747 ;20.2 ;0.0 ;0 ;4.33 ;
457 ;1:08.45 ;3211 ;10 ;0.733 ;18.8 ;0.0 ;0 ;4.33 ;
457 ;1:08.46 ;3226 ;10 ;0.735 ;19.5 ;0.0 ;0 ;4.33 ;
457 ;1:08.47 ;3243 ;10 ;0.730 ;19.5 ;0.0 ;0 ;4.33 ;
457 ;1:08.48 ;3247 ;10 ;0.735 ;21.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.49 ;3243 ;10 ;0.737 ;18.7 ;0.0 ;0 ;4.33 ;
457 ;1:08.50 ;3237 ;10 ;0.738 ;18.7 ;0.0 ;0 ;4.33 ;
457 ;1:08.51 ;3243 ;10 ;0.741 ;20.2 ;0.0 ;0 ;4.33 ;
457 ;1:08.52 ;3238 ;10 ;0.738 ;20.8 ;0.0 ;0 ;4.33 ;
457 ;1:08.53 ;3233 ;10 ;0.734 ;20.8 ;0.0 ;0 ;4.33 ;
457 ;1:08.54 ;3222 ;10 ;0.729 ;19.8 ;0.0 ;0 ;4.33 ;
457 ;1:08.55 ;3215 ;10 ;0.733 ;20.2 ;0.0 ;0 ;4.33 ;
457 ;1:08.56 ;3221 ;10 ;0.729 ;20.2 ;0.0 ;0 ;4.33 ;
457 ;1:08.57 ;3229 ;10 ;0.729 ;20.6 ;0.0 ;0 ;4.33 ;
457 ;1:08.58 ;3245 ;10 ;0.728 ;19.3 ;0.0 ;0 ;4.33 ;
457 ;1:08.59 ;3242 ;11 ;0.723 ;21.3 ;0.0 ;0 ;4.33 ;
457 ;1:08.60 ;3266 ;11 ;0.725 ;21.3 ;0.0 ;0 ;4.33 ;
457 ;1:08.61 ;3289 ;11 ;0.723 ;19.2 ;0.0 ;0 ;4.33 ;
457 ;1:08.62 ;3290 ;11 ;0.728 ;19.5 ;0.0 ;0 ;4.33 ;
457 ;1:08.63 ;3307 ;11 ;0.725 ;19.5 ;0.0 ;0 ;4.33 ;
457 ;1:08.64 ;3345 ;11 ;0.728 ;19.8 ;0.0 ;0 ;4.33 ;
457 ;1:08.65 ;3351 ;11 ;0.726 ;20.0 ;0.0 ;0 ;4.33 ;
457 ;1:08.66 ;3320 ;11 ;0.726 ;20.0 ;0.0 ;0 ;4.33 ;
457 ;1:08.67 ;3298 ;11 ;0.726 ;19.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.68 ;3276 ;11 ;0.722 ;20.2 ;0.0 ;0 ;4.33 ;
457 ;1:08.69 ;3269 ;11 ;0.721 ;20.2 ;0.0 ;0 ;4.33 ;
457 ;1:08.70 ;3263 ;11 ;0.719 ;20.4 ;0.0 ;0 ;4.33 ;
457 ;1:08.71 ;3292 ;11 ;0.726 ;19.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.72 ;3309 ;11 ;0.724 ;19.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.73 ;3325 ;11 ;0.729 ;19.2 ;0.0 ;0 ;4.33 ;
457 ;1:08.74 ;3348 ;11 ;0.728 ;19.8 ;0.0 ;0 ;4.33 ;
457 ;1:08.75 ;3411 ;11 ;0.728 ;19.8 ;0.0 ;0 ;4.33 ;
457 ;1:08.76 ;3427 ;11 ;0.728 ;20.1 ;0.0 ;0 ;4.33 ;
457 ;1:08.77 ;3420 ;11 ;0.724 ;19.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.78 ;3439 ;11 ;0.750 ;19.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.79 ;3423 ;11 ;0.751 ;19.5 ;0.0 ;0 ;4.33 ;
457 ;1:08.80 ;3384 ;11 ;0.758 ;20.5 ;0.0 ;0 ;4.33 ;
457 ;1:08.81 ;3322 ;11 ;0.753 ;20.5 ;0.0 ;0 ;4.33 ;
457 ;1:08.82 ;3275 ;11 ;0.756 ;20.3 ;0.0 ;0 ;4.33 ;
457 ;1:08.83 ;3245 ;11 ;0.755 ;20.0 ;0.0 ;0 ;4.33 ;
457 ;1:08.84 ;3199 ;11 ;0.754 ;20.0 ;0.0 ;0 ;4.33 ;
457 ;1:08.85 ;3189 ;11 ;0.756 ;20.4 ;0.0 ;0 ;4.33 ;
457 ;1:08.86 ;3201 ;11 ;0.751 ;21.8 ;0.0 ;0 ;4.33 ;
457 ;1:08.87 ;3255 ;11 ;0.753 ;19.3 ;0.0 ;0 ;4.33 ;
457 ;1:08.88 ;3293 ;11 ;0.745 ;19.3 ;0.0 ;0 ;4.33 ;
457 ;1:08.89 ;3351 ;11 ;0.749 ;21.4 ;0.0 ;0 ;4.33 ;
457 ;1:08.90 ;3402 ;11 ;0.750 ;19.6 ;0.0 ;0 ;4.33 ;
457 ;1:08.91 ;3425 ;11 ;0.754 ;19.6 ;0.0 ;0 ;4.33 ;
457 ;1:08.92 ;3435 ;11 ;0.755 ;20.0 ;0.0 ;0 ;4.33 ;
457 ;1:08.93 ;3460 ;11 ;0.753 ;19.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.94 ;3427 ;10 ;0.753 ;19.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.95 ;3377 ;10 ;0.745 ;20.7 ;0.0 ;0 ;4.33 ;
457 ;1:08.96 ;3362 ;10 ;0.749 ;20.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.97 ;3325 ;10 ;0.748 ;20.9 ;0.0 ;0 ;4.33 ;
457 ;1:08.98 ;3263 ;10 ;0.755 ;21.3 ;0.0 ;0 ;4.33 ;
457 ;1:08.99 ;3213 ;9 ;0.752 ;21.4 ;0.0 ;0 ;4.33 ;
457 ;1:09.00 ;3201 ;9 ;0.753 ;21.1 ;0.0 ;0 ;4.33 ;
457 ;1:09.01 ;3227 ;8 ;0.754 ;21.1 ;0.0 ;0 ;4.33 ;
457 ;1:09.02 ;3261 ;8 ;0.750 ;20.6 ;0.0 ;0 ;4.33 ;
457 ;1:09.03 ;3368 ;8 ;0.751 ;22.2 ;0.0 ;0 ;4.33 ;
457 ;1:09.04 ;3383 ;8 ;0.746 ;21.2 ;0.0 ;0 ;4.33 ;
457 ;1:09.05 ;3414 ;8 ;0.746 ;21.2 ;0.0 ;0 ;4.33 ;
457 ;1:09.06 ;3424 ;8 ;0.741 ;21.4 ;0.0 ;0 ;4.33 ;
457 ;1:09.07 ;3422 ;7 ;0.748 ;20.7 ;0.0 ;0 ;4.17 ;
457 ;1:09.08 ;3442 ;7 ;0.748 ;20.7 ;0.0 ;0 ;4.17 ;
457 ;1:09.09 ;3449 ;7 ;0.749 ;21.7 ;0.0 ;0 ;4.17 ;
457 ;1:09.10 ;3525 ;7 ;0.749 ;22.0 ;0.0 ;0 ;4.17 ;
457 ;1:09.11 ;3538 ;7 ;0.734 ;20.9 ;0.0 ;0 ;4.17 ;
457 ;1:09.12 ;3570 ;7 ;0.731 ;20.9 ;0.0 ;0 ;4.17 ;
457 ;1:09.13 ;3584 ;7 ;0.732 ;21.6 ;0.0 ;0 ;4.17 ;
457 ;1:09.14 ;3587 ;7 ;0.740 ;22.6 ;0.0 ;0 ;4.17 ;
457 ;1:09.15 ;3552 ;7 ;0.735 ;21.0 ;0.0 ;0 ;4.17 ;
457 ;1:09.16 ;3578 ;7 ;0.737 ;21.0 ;0.0 ;0 ;4.17 ;
457 ;1:09.17 ;3622 ;7 ;0.730 ;21.3 ;0.0 ;0 ;4.17 ;
457 ;1:09.18 ;3642 ;7 ;0.732 ;20.8 ;0.0 ;0 ;4.17 ;
457 ;1:09.19 ;3682 ;7 ;0.735 ;20.8 ;0.0 ;0 ;4.17 ;
457 ;1:09.20 ;3693 ;7 ;0.732 ;20.6 ;0.0 ;0 ;4.17 ;
457 ;1:09.21 ;3705 ;7 ;0.734 ;21.1 ;0.0 ;0 ;4.17 ;
457 ;1:09.22 ;3701 ;7 ;0.725 ;22.0 ;0.0 ;0 ;4.17 ;
457 ;1:09.23 ;3737 ;7 ;0.736 ;22.0 ;0.0 ;0 ;4.17 ;
457 ;1:09.24 ;3774 ;7 ;0.732 ;21.1 ;0.0 ;0 ;4.17 ;
457 ;1:09.25 ;3760 ;7 ;0.732 ;21.7 ;0.0 ;0 ;4.17 ;
457 ;1:09.26 ;3825 ;7 ;0.727 ;20.9 ;0.0 ;0 ;4.17 ;
457 ;1:09.27 ;3881 ;7 ;0.726 ;20.9 ;0.0 ;0 ;4.17 ;
457 ;1:09.28 ;3870 ;7 ;0.728 ;22.3 ;0.0 ;0 ;4.17 ;
457 ;1:09.29 ;3856 ;7 ;0.720 ;20.9 ;0.0 ;0 ;4.17 ;
457 ;1:09.30 ;3870 ;7 ;0.726 ;21.0 ;0.0 ;0 ;4.17 ;
457 ;1:09.31 ;3846 ;7 ;0.725 ;21.0 ;0.0 ;0 ;4.17 ;
457 ;1:09.32 ;3868 ;7 ;0.727 ;20.6 ;0.0 ;0 ;4.17 ;
457 ;1:09.33 ;3909 ;7 ;0.718 ;23.4 ;0.0 ;0 ;4.17 ;
457 ;1:09.34 ;3910 ;7 ;0.727 ;23.4 ;0.0 ;0 ;4.17 ;
457 ;1:09.35 ;3900 ;7 ;0.734 ;20.2 ;0.0 ;0 ;4.17 ;
457 ;1:09.36 ;3901 ;7 ;0.725 ;21.5 ;0.0 ;0 ;4.17 ;
457 ;1:09.37 ;3883 ;7 ;0.734 ;22.2 ;0.0 ;0 ;4.17 ;
457 ;1:09.38 ;3873 ;7 ;0.732 ;22.2 ;0.0 ;0 ;4.17 ;
457 ;1:09.39 ;3948 ;7 ;0.733 ;21.5 ;0.0 ;0 ;4.17 ;
457 ;1:09.40 ;3925 ;7 ;0.728 ;22.1 ;0.0 ;0 ;4.17 ;
457 ;1:09.41 ;3908 ;7 ;0.736 ;22.5 ;0.0 ;0 ;4.17 ;
457 ;1:09.42 ;3980 ;7 ;0.731 ;22.5 ;0.0 ;0 ;4.17 ;
457 ;1:09.43 ;3973 ;7 ;0.732 ;21.6 ;0.0 ;0 ;4.17 ;
457 ;1:09.44 ;3964 ;7 ;0.740 ;21.8 ;0.0 ;0 ;4.17 ;
457 ;1:09.45 ;3979 ;7 ;0.736 ;20.8 ;0.0 ;0 ;4.17 ;
457 ;1:09.46 ;3974 ;7 ;0.734 ;20.8 ;0.0 ;0 ;4.17 ;
457 ;1:09.47 ;3970 ;7 ;0.737 ;21.2 ;0.0 ;0 ;4.17 ;
457 ;1:09.48 ;4033 ;7 ;0.740 ;21.2 ;0.0 ;0 ;4.17 ;
457 ;1:09.49 ;4023 ;7 ;0.730 ;21.2 ;0.0 ;0 ;4.17 ;
457 ;1:09.50 ;4011 ;7 ;0.740 ;21.9 ;0.0 ;0 ;4.17 ;
457 ;1:09.51 ;4033 ;7 ;0.736 ;21.6 ;0.0 ;0 ;4.17 ;
457 ;1:09.52 ;4036 ;7 ;0.727 ;22.2 ;0.0 ;0 ;4.17 ;
457 ;1:09.53 ;4020 ;7 ;0.735 ;22.2 ;0.0 ;0 ;4.17 ;
457 ;1:09.54 ;4029 ;7 ;0.731 ;21.5 ;0.0 ;0 ;4.17 ;
457 ;1:09.55 ;4021 ;7 ;0.730 ;22.1 ;0.0 ;0 ;4.17 ;
457 ;1:09.56 ;4018 ;7 ;0.732 ;22.1 ;0.0 ;0 ;4.17 ;
457 ;1:09.57 ;4080 ;7 ;0.734 ;22.1 ;0.0 ;0 ;4.17 ;
457 ;1:09.58 ;4077 ;7 ;0.727 ;20.3 ;0.0 ;0 ;4.17 ;
457 ;1:09.59 ;4069 ;7 ;0.735 ;22.5 ;0.0 ;0 ;4.17 ;
457 ;1:09.60 ;4036 ;7 ;0.726 ;23.0 ;0.0 ;0 ;4.17 ;
457 ;1:09.61 ;4027 ;7 ;0.726 ;23.0 ;0.0 ;0 ;4.17 ;
457 ;1:09.62 ;4039 ;7 ;0.731 ;20.7 ;0.0 ;0 ;4.17 ;
457 ;1:09.63 ;4135 ;7 ;0.723 ;22.3 ;0.0 ;0 ;4.17 ;
457 ;1:09.64 ;4135 ;7 ;0.731 ;22.3 ;0.0 ;0 ;4.17 ;
457 ;1:09.65 ;4134 ;7 ;0.728 ;22.3 ;0.0 ;0 ;4.17 ;
457 ;1:09.66 ;4096 ;7 ;0.724 ;21.5 ;0.0 ;0 ;4.17 ;
457 ;1:09.67 ;4084 ;7 ;0.728 ;22.6 ;0.0 ;0 ;4.17 ;
457 ;1:09.68 ;4136 ;7 ;0.730 ;23.6 ;0.0 ;0 ;4.17 ;
457 ;1:09.69 ;4177 ;7 ;0.726 ;23.6 ;0.0 ;0 ;4.17 ;
457 ;1:09.70 ;4166 ;7 ;0.730 ;20.9 ;0.0 ;0 ;4.17 ;
457 ;1:09.71 ;4161 ;7 ;0.727 ;23.4 ;0.0 ;0 ;4.17 ;
457 ;1:09.72 ;4158 ;7 ;0.728 ;21.3 ;0.0 ;0 ;4.17 ;
457 ;1:09.73 ;4135 ;7 ;0.732 ;21.3 ;0.0 ;0 ;4.17 ;
457 ;1:09.74 ;4154 ;7 ;0.722 ;21.7 ;0.0 ;0 ;4.17 ;
457 ;1:09.75 ;4186 ;7 ;0.733 ;21.9 ;0.0 ;0 ;4.17 ;
457 ;1:09.76 ;4156 ;7 ;0.733 ;22.5 ;0.0 ;0 ;4.17 ;
457 ;1:09.77 ;4153 ;7 ;0.735 ;22.5 ;0.0 ;0 ;4.17 ;
457 ;1:09.78 ;4167 ;7 ;0.738 ;22.2 ;0.0 ;0 ;4.17 ;
457 ;1:09.79 ;4189 ;7 ;0.729 ;22.5 ;0.0 ;0 ;4.17 ;
457 ;1:09.80 ;4223 ;7 ;0.740 ;23.0 ;0.0 ;0 ;4.17 ;
457 ;1:09.81 ;4247 ;7 ;0.734 ;23.0 ;0.0 ;0 ;4.17 ;
457 ;1:09.82 ;4240 ;7 ;0.737 ;22.2 ;0.0 ;0 ;4.17 ;
457 ;1:09.83 ;4230 ;7 ;0.736 ;22.3 ;0.0 ;0 ;4.17 ;
457 ;1:09.84 ;4212 ;7 ;0.759 ;21.1 ;0.0 ;0 ;4.17 ;
457 ;1:09.85 ;4210 ;7 ;0.763 ;21.1 ;0.0 ;0 ;4.17 ;
457 ;1:09.86 ;4243 ;7 ;0.760 ;22.6 ;0.0 ;0 ;4.17 ;
457 ;1:09.87 ;4211 ;7 ;0.763 ;23.4 ;0.0 ;0 ;4.17 ;
457 ;1:09.88 ;4219 ;7 ;0.762 ;22.4 ;0.0 ;0 ;4.17 ;
457 ;1:09.89 ;4210 ;7 ;0.760 ;22.4 ;0.0 ;0 ;4.17 ;
457 ;1:09.90 ;4166 ;7 ;0.763 ;23.5 ;0.0 ;0 ;4.17 ;
457 ;1:09.91 ;4198 ;7 ;0.763 ;23.4 ;0.0 ;0 ;4.17 ;
457 ;1:09.92 ;4234 ;7 ;0.761 ;23.9 ;0.0 ;0 ;4.17 ;
457 ;1:09.93 ;4237 ;7 ;0.769 ;24.5 ;0.0 ;0 ;4.17 ;
457 ;1:09.94 ;4250 ;7 ;0.761 ;24.5 ;0.0 ;0 ;4.17 ;
457 ;1:09.95 ;4269 ;7 ;0.768 ;24.4 ;0.0 ;0 ;4.17 ;
457 ;1:09.96 ;4301 ;7 ;0.764 ;22.7 ;0.0 ;0 ;4.17 ;
457 ;1:09.97 ;4360 ;7 ;0.766 ;23.7 ;0.0 ;0 ;4.17 ;
457 ;1:09.98 ;4449 ;7 ;0.768 ;23.4 ;0.0 ;0 ;4.17 ;
457 ;1:09.99 ;4488 ;7 ;0.765 ;23.6 ;0.0 ;0 ;4.17 ;
457 ;1:10.00 ;4505 ;7 ;0.768 ;23.6 ;0.0 ;0 ;4.17 ;
457 ;1:10.01 ;4482 ;7 ;0.745 ;23.4 ;0.0 ;0 ;4.17 ;
457 ;1:10.02 ;4543 ;7 ;0.748 ;24.6 ;0.0 ;0 ;4.17 ;
457 ;1:10.03 ;4587 ;7 ;0.747 ;24.0 ;0.0 ;0 ;4.17 ;
457 ;1:10.04 ;4650 ;7 ;0.745 ;24.2 ;0.0 ;0 ;4.17 ;
457 ;1:10.05 ;4635 ;7 ;0.750 ;24.2 ;0.0 ;0 ;4.17 ;
457 ;1:10.06 ;4610 ;7 ;0.742 ;24.5 ;0.0 ;0 ;4.17 ;
457 ;1:10.07 ;4637 ;7 ;0.751 ;24.2 ;0.0 ;0 ;4.17 ;
457 ;1:10.08 ;4675 ;7 ;0.740 ;24.2 ;0.0 ;0 ;4.17 ;
457 ;1:10.09 ;4688 ;7 ;0.760 ;24.0 ;0.0 ;0 ;4.17 ;
457 ;1:10.10 ;4658 ;7 ;0.750 ;22.9 ;0.0 ;0 ;4.17 ;
457 ;1:10.11 ;4656 ;7 ;0.757 ;22.9 ;0.0 ;0 ;4.17 ;
457 ;1:10.12 ;4706 ;7 ;0.755 ;25.1 ;0.0 ;0 ;4.17 ;
457 ;1:10.13 ;4681 ;7 ;0.753 ;23.9 ;0.0 ;0 ;4.17 ;
457 ;1:10.14 ;4682 ;7 ;0.758 ;24.8 ;0.0 ;0 ;4.17 ;
457 ;1:10.15 ;4681 ;7 ;0.749 ;24.6 ;0.0 ;0 ;4.17 ;
457 ;1:10.16 ;4698 ;7 ;0.760 ;24.6 ;0.0 ;0 ;4.17 ;
457 ;1:10.17 ;4712 ;7 ;0.782 ;24.0 ;0.0 ;0 ;4.17 ;
457 ;1:10.18 ;4693 ;7 ;0.792 ;26.1 ;0.0 ;0 ;4.17 ;
457 ;1:10.19 ;4681 ;7 ;0.784 ;24.8 ;0.0 ;0 ;4.17 ;
457 ;1:10.20 ;4706 ;7 ;0.788 ;23.7 ;0.0 ;0 ;4.17 ;
457 ;1:10.21 ;4701 ;7 ;0.790 ;24.4 ;0.0 ;0 ;4.17 ;
457 ;1:10.22 ;4755 ;7 ;0.783 ;24.1 ;0.0 ;0 ;4.17 ;
457 ;1:10.23 ;4746 ;7 ;0.792 ;24.1 ;0.0 ;0 ;4.17 ;
457 ;1:10.24 ;4722 ;7 ;0.783 ;23.8 ;0.0 ;0 ;4.17 ;
457 ;1:10.25 ;4731 ;7 ;0.767 ;24.3 ;0.0 ;0 ;4.17 ;
457 ;1:10.26 ;4705 ;7 ;0.760 ;24.9 ;0.0 ;0 ;4.17 ;
457 ;1:10.27 ;4714 ;7 ;0.765 ;24.5 ;0.0 ;0 ;4.17 ;
457 ;1:10.28 ;4706 ;7 ;0.764 ;24.5 ;0.0 ;0 ;4.17 ;
457 ;1:10.29 ;4712 ;7 ;0.759 ;25.0 ;0.0 ;0 ;4.17 ;
457 ;1:10.30 ;4712 ;7 ;0.766 ;25.5 ;0.0 ;0 ;4.17 ;
457 ;1:10.31 ;4679 ;7 ;0.757 ;25.0 ;0.0 ;0 ;4.17 ;
457 ;1:10.32 ;4682 ;7 ;0.767 ;25.5 ;0.0 ;0 ;4.17 ;
457 ;1:10.33 ;4701 ;7 ;0.764 ;24.0 ;0.0 ;0 ;4.17 ;
457 ;1:10.34 ;4707 ;7 ;0.782 ;24.9 ;0.0 ;0 ;4.17 ;
457 ;1:10.35 ;4674 ;7 ;0.778 ;24.9 ;0.0 ;0 ;4.17 ;
457 ;1:10.36 ;4657 ;7 ;0.779 ;25.9 ;0.0 ;0 ;4.17 ;
457 ;1:10.37 ;4661 ;7 ;0.781 ;25.4 ;0.0 ;0 ;4.17 ;
457 ;1:10.38 ;4702 ;7 ;0.774 ;25.9 ;0.0 ;0 ;4.17 ;
457 ;1:10.39 ;4736 ;7 ;0.783 ;25.7 ;0.0 ;0 ;4.17 ;
457 ;1:10.40 ;4837 ;7 ;0.774 ;25.8 ;0.0 ;0 ;4.17 ;
457 ;1:10.41 ;4876 ;7 ;0.785 ;26.6 ;0.0 ;0 ;4.17 ;
457 ;1:10.42 ;4965 ;7 ;0.813 ;26.7 ;0.0 ;0 ;4.17 ;
457 ;1:10.43 ;5106 ;7 ;0.811 ;26.7 ;0.0 ;0 ;4.13 ;
457 ;1:10.44 ;5165 ;7 ;0.813 ;25.3 ;0.0 ;0 ;4.08 ;
457 ;1:10.45 ;5301 ;7 ;0.818 ;26.1 ;0.0 ;0 ;4.04 ;
457 ;1:10.46 ;5422 ;7 ;0.814 ;25.2 ;0.0 ;0 ;3.99 ;
457 ;1:10.47 ;5461 ;7 ;0.810 ;25.1 ;0.0 ;0 ;3.97 ;
457 ;1:10.48 ;5468 ;7 ;0.813 ;25.5 ;0.0 ;0 ;3.96 ;
457 ;1:10.49 ;5487 ;7 ;0.814 ;26.1 ;0.0 ;0 ;3.96 ;
457 ;1:10.50 ;5573 ;7 ;0.837 ;26.2 ;0.0 ;0 ;3.92 ;
457 ;1:10.51 ;5580 ;7 ;0.833 ;26.2 ;0.0 ;0 ;3.92 ;
457 ;1:10.52 ;5583 ;7 ;0.835 ;25.8 ;0.0 ;0 ;3.92 ;
457 ;1:10.53 ;5590 ;7 ;0.829 ;27.4 ;0.0 ;0 ;3.91 ;
457 ;1:10.54 ;5593 ;7 ;0.830 ;26.8 ;0.0 ;0 ;3.91 ;
457 ;1:10.55 ;5558 ;7 ;0.831 ;26.6 ;0.0 ;0 ;3.93 ;
457 ;1:10.56 ;5580 ;7 ;0.833 ;26.5 ;0.0 ;0 ;3.92 ;
457 ;1:10.57 ;5585 ;7 ;0.837 ;25.4 ;0.0 ;0 ;3.91 ;
457 ;1:10.58 ;5595 ;7 ;0.873 ;28.0 ;0.0 ;0 ;3.91 ;
457 ;1:10.59 ;5602 ;7 ;0.875 ;26.4 ;0.0 ;0 ;3.90 ;
457 ;1:10.60 ;5613 ;7 ;0.869 ;27.7 ;0.0 ;0 ;3.90 ;
457 ;1:10.61 ;5645 ;7 ;0.871 ;27.7 ;0.0 ;0 ;3.89 ;
457 ;1:10.62 ;5623 ;7 ;0.867 ;27.7 ;0.0 ;0 ;3.90 ;
457 ;1:10.63 ;5593 ;7 ;0.872 ;27.0 ;0.0 ;0 ;3.91 ;
